0.32287,0.88241
0.1636,0.93942
0.11705,0.95742
0.08344,0.97019
0.06095,0.97808
0.04748,0.98282
0.03658,0.98684
0.02584,0.99111
0.02093,0.99306
0.01792,0.99381
